hour,weekday,month,is_weekend,is_rush_hour,rain_mm_per_hr,temperature_c,aqi,wind_kmh,visibility_m,zone_flood_risk,congestion,traffic_delay_min,road_closure,driver_speed,hist_avg_speed,speed_deviation,distance_remaining,risk_score,delay_level,parametric_trigger,income_loss_pct
15,1,10,0,0,46.75,30.9,93,15.5,4060.0,0.44,1,14,0,7.2,17.0,0.578,0.2,85.54,3,1,0.672
2,5,9,1,0,1.35,31.0,32,38.2,9865.0,0.7,0,3,0,19.8,19.7,0.01,4.38,19.87,0,0,0.094
0,4,1,0,0,0.0,25.4,84,12.3,9610.0,0.68,1,17,0,18.2,21.5,0.153,3.52,20.09,0,0,0.04
16,5,6,1,0,35.84,37.5,42,24.0,6260.0,0.8,0,3,0,9.2,24.7,0.629,2.09,59.29,1,1,0.466
12,2,12,0,1,11.63,29.3,142,3.7,8595.0,0.78,1,18,0,25.3,18.7,0.357,8.53,53.33,1,0,0.401
19,1,7,0,1,54.74,31.7,96,11.3,4056.0,0.9,3,36,0,0.5,24.9,0.98,3.69,91.57,3,1,0.83
8,4,7,0,1,68.6,32.9,87,20.2,1217.0,0.42,3,43,0,0.0,22.4,1.0,3.77,86.73,3,1,0.737
8,4,7,0,1,78.77,33.8,88,50.3,537.0,0.44,3,39,0,0.0,17.8,1.0,14.32,96.67,3,1,0.836
3,0,4,0,0,0.44,30.1,107,9.9,10000.0,0.78,0,9,0,23.8,21.5,0.109,3.2,25.33,0,0,0.147
14,0,6,0,1,28.71,39.3,99,18.8,7109.0,0.4,2,27,0,7.7,23.7,0.676,8.07,81.4,3,0,0.716
10,3,6,0,1,48.54,34.4,95,11.1,3825.0,0.5,3,39,0,5.7,24.9,0.773,4.77,85.58,3,1,0.667
9,5,1,1,1,5.53,27.4,69,13.0,8226.0,0.6,1,16,0,15.2,26.8,0.434,9.22,31.22,0,0,0.238
12,1,10,0,1,11.44,26.7,50,5.7,7700.0,0.7,1,18,0,18.3,25.0,0.267,0.25,55.94,1,0,0.508
19,1,6,0,1,12.31,33.5,48,3.1,7305.0,0.55,2,24,0,11.6,21.9,0.472,10.44,53.23,1,0,0.405
5,1,11,0,0,93.69,27.9,123,48.9,50.0,0.8,2,28,1,0.0,20.1,1.0,0.2,100.0,3,1,0.806
13,5,11,1,1,64.65,26.0,106,17.4,1379.0,0.44,2,31,0,5.6,27.6,0.797,3.74,100.0,3,1,0.921
7,2,4,0,1,0.0,32.3,91,3.1,8755.0,0.68,1,21,0,16.5,22.5,0.268,0.73,32.12,0,0,0.234
7,4,9,0,1,11.36,30.4,76,4.6,8601.0,0.48,2,27,0,16.6,20.0,0.171,5.21,51.01,1,0,0.4
8,3,7,0,1,66.25,32.8,98,24.8,1811.0,0.4,3,37,0,0.0,27.6,1.0,0.91,87.42,3,1,0.718
12,1,11,0,1,111.95,30.4,173,49.9,50.0,0.6,3,45,0,0.0,19.5,1.0,5.28,97.92,3,1,0.798
13,5,4,1,1,8.71,35.8,74,10.5,9359.0,0.4,1,16,0,21.0,21.8,0.035,5.16,34.42,0,0,0.344
20,6,9,1,1,16.64,32.4,132,4.1,8446.0,0.85,1,16,0,22.0,22.1,0.002,3.44,59.89,1,0,0.569
20,3,8,0,1,0.0,33.9,83,15.7,9649.0,0.44,2,32,0,18.4,22.9,0.196,3.15,30.69,0,0,0.285
15,2,5,0,0,19.36,41.4,121,18.6,7401.0,0.48,0,6,0,20.4,24.8,0.177,2.81,41.42,1,0,0.339
8,0,3,0,1,3.88,30.5,84,50.3,9858.0,0.68,2,27,0,19.9,20.6,0.03,10.17,40.22,1,0,0.241
19,3,9,0,1,12.71,30.6,55,8.4,8135.0,0.9,2,25,0,22.3,26.1,0.145,3.64,56.34,1,0,0.569
19,6,10,1,1,101.36,29.5,72,20.8,50.0,0.6,3,42,0,0.0,18.4,1.0,9.05,99.81,3,1,0.857
19,4,5,0,1,0.0,38.3,122,4.6,9729.0,0.44,1,16,0,24.3,16.0,0.521,1.41,38.32,0,0,0.325
0,2,9,0,0,38.08,33.0,68,28.9,5565.0,0.9,1,13,0,12.4,24.0,0.484,1.65,73.63,2,1,0.678
18,6,6,1,1,28.01,39.5,59,18.8,7281.0,0.78,1,20,0,14.3,23.1,0.38,1.05,61.31,2,0,0.547
19,2,10,0,1,32.91,29.7,87,20.3,5986.0,0.7,2,29,0,8.3,18.1,0.541,1.7,97.99,3,0,0.798
15,3,4,0,0,0.0,32.0,20,1.8,10000.0,0.78,0,6,0,30.1,24.9,0.21,1.23,20.07,0,0,0.158
18,1,11,0,1,67.22,26.9,142,41.8,1724.0,0.78,3,39,0,0.0,18.7,1.0,1.31,99.47,3,1,0.855
18,2,5,0,1,0.19,39.1,121,8.0,9624.0,0.55,2,32,0,16.8,21.5,0.221,0.54,48.99,1,0,0.424
13,5,6,1,1,23.49,34.7,30,21.7,7772.0,0.75,1,17,0,24.9,24.9,0.002,3.57,54.06,1,0,0.431
19,0,1,0,1,3.19,29.7,82,26.9,9471.0,0.6,2,31,0,13.7,19.7,0.306,8.44,30.53,0,0,0.328
19,2,2,0,1,3.79,29.4,66,21.1,9870.0,0.42,1,19,0,23.1,21.6,0.071,2.6,17.53,0,0,0.115
21,5,7,1,0,84.58,33.8,88,23.8,50.0,0.7,2,25,0,0.0,23.0,1.0,5.62,83.11,3,1,0.742
21,4,5,0,0,0.0,39.1,138,15.1,9533.0,0.65,0,6,0,19.2,22.8,0.16,4.45,26.94,0,0,0.189
13,0,11,0,1,118.39,26.8,51,25.5,50.0,0.7,3,39,0,0.0,22.0,1.0,2.13,97.87,3,1,0.827
1,3,1,0,0,0.0,23.6,93,20.4,9650.0,0.65,1,19,0,12.8,13.1,0.027,8.08,21.82,0,0,0.029
0,1,6,0,0,51.24,33.1,46,36.3,3545.0,0.72,1,17,0,13.5,21.2,0.365,0.67,72.63,2,1,0.573
21,0,5,0,0,0.0,36.1,120,2.6,10000.0,0.44,0,3,0,22.9,22.8,0.004,4.65,10.14,0,0,0.073
9,5,1,1,1,3.09,25.1,63,1.9,9526.0,0.85,1,16,0,17.6,27.8,0.366,0.2,25.07,0,0,0.208
10,6,3,1,1,4.32,30.1,103,7.0,9148.0,0.9,1,21,0,14.4,17.3,0.167,6.06,36.5,0,0,0.287
12,3,6,0,1,0.52,35.9,90,9.7,10000.0,0.58,1,17,0,9.5,22.1,0.571,3.72,38.81,0,0,0.24
8,0,7,0,1,60.58,33.7,64,15.2,3725.0,0.78,2,25,0,6.1,27.6,0.78,0.92,72.95,2,1,0.643
15,1,6,0,0,35.03,38.2,94,17.7,5178.0,0.9,1,15,0,6.9,26.0,0.736,0.74,78.4,2,1,0.593
18,5,8,1,1,89.78,32.3,67,23.5,50.0,0.48,3,44,0,0.0,23.8,1.0,8.38,96.49,3,1,0.784
8,4,8,0,1,19.22,32.8,75,15.7,8262.0,0.42,1,18,0,22.1,30.5,0.276,7.33,43.43,1,0,0.383
18,5,1,1,1,3.62,25.5,60,18.8,9199.0,0.9,1,12,0,11.9,26.5,0.552,3.29,30.98,0,0,0.287
17,2,7,0,1,95.01,33.8,72,20.1,50.0,0.75,3,38,0,0.0,19.2,1.0,1.49,100.0,3,1,0.892
13,2,12,0,1,1.39,25.7,145,26.2,9847.0,0.82,1,15,0,22.9,25.2,0.09,2.79,42.0,1,0,0.304
9,1,7,0,1,66.14,32.1,73,13.6,1644.0,0.6,3,36,0,0.0,25.8,1.0,9.11,94.94,3,1,0.866
20,1,9,0,1,42.81,28.5,86,19.7,4617.0,0.5,3,37,0,0.0,20.0,1.0,13.06,92.63,3,1,0.813
11,0,5,0,0,25.42,36.9,126,10.3,7407.0,0.55,0,5,0,13.9,22.7,0.391,4.18,42.94,1,0,0.412
10,2,10,0,1,47.78,31.3,47,19.5,4224.0,0.48,3,41,0,0.0,21.2,1.0,18.09,100.0,3,1,0.796
16,2,10,0,0,29.77,27.3,82,9.5,6499.0,0.75,0,4,0,26.3,14.9,0.766,6.38,61.79,2,0,0.602
21,5,8,1,0,40.03,33.1,98,20.4,5378.0,0.65,1,20,0,4.6,20.9,0.778,0.63,67.94,2,1,0.59
13,1,12,0,1,41.26,27.8,61,19.9,4606.0,0.5,2,27,0,11.3,18.5,0.387,2.41,85.01,3,1,0.682
18,5,3,1,1,0.0,31.7,77,1.4,10000.0,0.5,1,20,0,24.6,19.7,0.249,1.89,20.54,0,0,0.222
12,5,1,1,1,0.31,26.5,78,0.5,8873.0,0.72,0,6,0,29.1,26.8,0.084,5.67,13.97,0,0,0.13
8,3,10,0,1,22.42,29.6,68,9.7,7558.0,0.9,2,25,0,14.1,23.5,0.401,3.38,99.36,3,0,0.87
6,3,11,0,0,68.46,26.2,142,30.3,1950.0,0.42,2,29,0,0.0,22.4,1.0,0.2,94.81,3,1,0.776
6,4,3,0,0,4.03,31.3,87,9.7,9889.0,0.72,0,1,0,25.7,17.5,0.466,4.08,14.83,0,0,0.176
1,1,5,0,0,14.65,42.1,116,18.8,7779.0,0.58,0,3,0,25.5,15.7,0.621,3.2,53.54,1,1,0.475
14,5,1,1,1,0.0,26.4,35,6.9,9259.0,0.55,2,27,0,14.5,15.6,0.075,1.32,25.12,0,0,0.292
6,6,5,1,0,33.08,40.9,168,8.9,6142.0,0.82,0,5,0,20.6,22.0,0.061,2.2,53.28,1,0,0.517
20,5,10,1,1,122.66,28.8,48,27.8,50.0,0.85,3,39,0,0.0,22.2,1.0,9.9,99.3,3,1,0.84
23,6,7,1,0,57.35,34.0,87,11.6,2907.0,0.8,0,6,0,7.9,14.1,0.44,1.05,51.58,1,1,0.442
13,5,6,1,1,21.53,39.7,106,15.5,7563.0,0.4,0,7,0,14.7,20.1,0.269,4.09,46.57,1,0,0.407
12,4,6,0,1,21.76,34.1,68,13.5,7322.0,0.82,2,31,0,12.8,19.1,0.328,2.06,69.47,2,0,0.609
10,6,1,1,1,2.55,23.2,120,25.8,9520.0,0.68,1,19,0,31.5,23.6,0.336,1.62,13.81,0,0,0.076
16,5,5,1,0,7.71,38.8,150,9.9,7987.0,0.44,0,8,0,20.3,28.5,0.29,0.47,34.63,0,0,0.354
15,1,9,0,0,0.0,33.2,55,5.5,10000.0,0.8,1,18,0,5.6,26.6,0.79,3.0,36.37,0,0,0.259
9,1,12,0,1,18.88,25.9,147,7.2,7833.0,0.44,3,44,0,16.0,16.9,0.054,2.02,74.07,2,0,0.646
9,1,11,0,1,50.7,26.1,87,14.4,3870.0,0.75,2,25,0,6.8,21.6,0.686,6.12,100.0,3,1,0.783
16,2,1,0,0,4.35,25.7,71,6.2,9936.0,0.42,0,1,0,24.6,20.6,0.197,2.56,4.61,0,0,0.09
14,5,11,1,1,69.26,27.3,69,27.5,1251.0,0.5,3,44,0,0.0,18.5,1.0,9.78,98.77,3,1,0.799
18,5,10,1,1,83.88,29.6,102,20.2,50.0,0.78,3,45,1,0.0,24.4,1.0,12.64,100.0,3,1,0.837
21,5,10,1,0,71.17,26.0,93,22.3,670.0,0.72,2,26,0,0.0,19.5,1.0,7.87,98.67,3,1,0.807
18,2,7,0,1,4.85,30.1,50,14.9,7949.0,0.78,1,19,0,26.1,26.3,0.007,1.03,30.98,0,0,0.283
9,4,6,0,1,0.0,38.0,59,7.6,9958.0,0.65,2,31,0,15.8,30.0,0.474,4.35,35.59,0,0,0.337
18,0,5,0,1,6.54,42.1,193,1.7,8994.0,0.68,2,25,0,16.2,22.2,0.273,1.62,77.9,2,1,0.696
12,5,2,1,1,0.0,24.3,89,1.5,9704.0,0.72,0,7,0,22.0,15.6,0.41,3.66,15.17,0,0,0.139
18,5,4,1,1,11.75,29.6,87,8.3,9078.0,0.55,1,13,0,10.0,13.9,0.284,1.7,39.57,0,0,0.429
20,0,4,0,1,4.03,35.4,75,17.7,9964.0,0.68,2,33,0,10.4,22.2,0.533,0.2,44.13,1,0,0.322
8,0,7,0,1,72.43,33.6,76,25.6,1342.0,0.7,3,43,0,0.0,18.5,1.0,1.35,98.6,3,1,0.909
8,4,10,0,1,112.5,29.8,67,32.2,50.0,0.78,3,43,1,0.0,20.9,1.0,2.14,98.99,3,1,0.842
12,4,7,0,1,8.47,32.3,63,24.1,8666.0,0.82,1,14,0,18.9,14.7,0.286,4.6,41.1,1,0,0.339
2,6,1,1,0,2.28,23.6,97,10.0,9005.0,0.4,0,6,0,26.4,21.6,0.223,1.28,2.89,0,0,0.0
17,1,12,0,1,50.67,29.2,109,20.7,3440.0,0.78,3,36,0,5.8,23.4,0.751,6.38,98.93,3,1,0.888
18,4,12,0,1,24.93,21.2,79,16.7,7591.0,0.5,1,13,0,7.2,23.4,0.691,0.2,66.53,2,0,0.593
9,2,10,0,1,69.52,31.9,22,51.6,1219.0,0.9,3,41,0,0.8,24.2,0.966,0.2,98.59,3,1,0.822
12,6,12,1,1,3.92,26.7,125,15.1,9846.0,0.5,1,13,0,10.7,23.5,0.542,2.29,39.54,0,0,0.315
15,6,8,1,0,33.33,33.6,92,11.8,5185.0,0.58,0,6,0,22.0,20.6,0.071,3.11,37.96,0,0,0.325
3,4,12,0,0,33.92,30.7,110,14.8,5817.0,0.7,1,18,0,17.5,28.5,0.387,12.36,63.68,2,0,0.581
17,3,2,0,1,3.41,30.1,88,4.9,8880.0,0.6,0,0,0,17.3,28.6,0.394,1.08,17.99,0,0,0.074
13,6,6,1,1,15.82,34.7,110,8.2,8651.0,0.75,1,13,0,21.5,26.6,0.19,2.52,54.5,1,0,0.534
16,5,4,1,0,11.54,33.8,127,3.9,8589.0,0.82,0,7,0,29.5,21.2,0.394,3.11,29.39,0,0,0.262
18,1,4,0,1,5.62,34.4,101,17.0,8156.0,0.55,1,20,0,25.0,27.0,0.075,0.61,31.31,0,0,0.318
17,2,3,0,1,1.97,32.9,97,7.8,9256.0,0.44,2,33,0,6.0,21.9,0.727,10.35,32.95,0,0,0.307
4,0,9,0,0,6.25,31.6,88,5.0,8994.0,0.72,0,6,0,17.6,13.5,0.307,9.04,32.87,0,0,0.229
18,3,10,0,1,73.85,29.5,130,25.1,1210.0,0.7,3,43,0,0.0,20.7,1.0,2.67,96.82,3,1,0.86
15,4,8,0,0,61.11,32.4,109,13.8,2052.0,0.5,1,20,0,13.0,28.4,0.543,1.55,55.13,1,1,0.401
18,3,3,0,1,2.07,31.8,117,12.5,10000.0,0.68,2,31,0,16.8,32.7,0.486,2.08,28.69,0,0,0.293
8,0,11,0,1,20.71,24.1,154,34.2,7411.0,0.82,1,14,0,13.2,27.7,0.523,3.28,89.54,3,0,0.702
8,1,9,0,1,48.43,32.2,85,25.8,3908.0,0.42,2,32,0,10.1,19.7,0.486,1.33,69.63,2,1,0.568
19,6,6,1,1,23.06,38.1,108,8.3,7796.0,0.85,0,6,0,13.5,15.5,0.125,7.83,64.31,2,0,0.546
11,1,9,0,0,16.85,30.2,73,8.3,7582.0,0.44,0,2,0,15.1,21.8,0.307,4.93,43.42,1,0,0.394
15,1,4,0,0,8.51,36.8,67,16.7,8304.0,0.82,0,4,0,19.0,25.0,0.239,1.04,38.26,0,0,0.385
14,3,6,0,1,44.34,40.5,107,15.6,4215.0,0.78,2,29,0,6.3,15.0,0.582,6.77,89.39,3,1,0.642
15,2,12,0,0,57.79,22.8,92,21.8,3945.0,0.82,0,5,0,12.8,18.6,0.314,1.62,68.06,2,1,0.636
3,4,5,0,0,0.0,37.7,185,6.6,10000.0,0.75,1,19,0,28.1,24.0,0.173,7.33,33.93,0,0,0.239
9,0,7,0,1,66.36,32.5,93,17.1,1734.0,0.8,3,38,0,0.0,21.3,1.0,1.09,99.25,3,1,0.871
3,5,11,1,0,99.31,25.7,192,32.3,50.0,0.48,2,31,0,0.2,17.5,0.991,5.59,100.0,3,1,0.827
13,3,10,0,1,63.33,30.4,84,44.2,2234.0,0.58,2,31,0,1.4,18.1,0.925,0.36,100.0,3,1,0.897
20,0,2,0,1,0.49,27.2,75,13.0,8779.0,0.4,2,30,0,10.5,23.1,0.547,0.2,26.9,0,0,0.3
11,3,3,0,0,0.0,27.4,91,1.6,10000.0,0.44,0,8,0,26.4,25.0,0.053,2.07,8.86,0,0,0.157
18,4,1,0,1,3.24,27.0,84,1.7,9650.0,0.5,2,27,0,12.8,30.6,0.58,0.49,34.15,0,0,0.295
9,3,9,0,1,71.67,28.7,106,21.0,1049.0,0.8,3,36,0,0.0,22.8,1.0,0.2,99.96,3,1,0.824
19,1,7,0,1,97.1,33.8,50,27.2,50.0,0.9,3,45,0,0.0,24.6,1.0,12.74,100.0,3,1,0.842
11,3,3,0,0,1.41,29.8,103,52.2,10000.0,0.6,0,1,0,19.6,18.8,0.045,0.2,19.99,0,0,0.131
10,6,12,1,1,3.94,24.4,60,18.3,9470.0,0.85,1,19,0,23.5,23.4,0.004,3.15,39.58,0,0,0.331
17,3,8,0,1,64.15,31.5,59,22.2,2024.0,0.58,2,29,0,10.5,19.8,0.469,3.13,69.07,2,1,0.547
13,4,4,0,1,10.2,31.3,107,5.1,9042.0,0.6,1,13,0,24.9,20.8,0.199,1.22,38.02,0,0,0.257
9,1,7,0,1,0.0,34.7,75,33.3,9965.0,0.42,1,19,0,13.0,21.1,0.385,2.94,24.94,0,0,0.226
2,6,9,1,0,0.0,29.8,87,7.2,9786.0,0.78,0,8,0,20.2,22.2,0.092,8.68,25.31,0,0,0.152
7,4,2,0,1,6.95,30.0,82,10.4,9476.0,0.72,1,21,0,22.3,23.7,0.059,4.83,40.0,1,0,0.387
18,0,5,0,1,0.0,38.9,139,6.6,10000.0,0.58,1,13,0,19.1,26.5,0.28,6.09,43.38,1,0,0.453
21,6,11,1,0,61.48,28.7,99,17.7,2201.0,0.42,1,20,0,10.0,25.0,0.6,4.35,88.63,3,1,0.811
7,3,7,0,1,70.86,30.9,32,37.4,1681.0,0.58,3,36,0,0.0,19.5,1.0,1.31,91.45,3,1,0.743
14,4,8,0,1,40.6,32.2,124,11.6,4379.0,0.7,3,41,0,5.0,32.2,0.844,2.0,88.08,3,1,0.724
1,2,7,0,0,32.51,33.5,56,11.2,7027.0,0.75,0,0,0,23.2,22.2,0.045,11.37,46.98,1,0,0.369
9,2,1,0,1,5.77,25.0,83,14.4,8895.0,0.48,2,28,0,23.2,23.5,0.014,1.04,36.21,0,0,0.384
12,6,3,1,1,2.35,32.4,89,20.7,9932.0,0.44,1,21,0,29.4,21.4,0.376,5.71,21.45,0,0,0.17
18,5,7,1,1,62.24,33.5,79,34.6,2511.0,0.7,2,29,0,4.3,22.8,0.81,4.39,72.25,2,1,0.574
2,5,4,1,0,0.0,29.8,111,2.6,10000.0,0.55,0,4,0,19.3,22.3,0.134,4.36,11.7,0,0,0.118
18,5,1,1,1,2.31,24.1,69,19.9,8781.0,0.5,1,13,0,16.0,22.2,0.28,0.89,20.65,0,0,0.138
7,2,11,0,1,122.31,30.0,96,29.4,50.0,0.65,3,44,0,0.0,19.5,1.0,20.0,98.51,3,1,0.827
18,4,12,0,1,24.09,24.2,93,28.0,7059.0,0.55,1,12,0,18.2,23.8,0.233,0.2,61.62,2,0,0.444
16,3,10,0,0,58.64,31.7,108,12.0,4061.0,0.78,1,12,0,12.1,24.2,0.499,3.75,93.2,3,1,0.835
9,2,11,0,1,57.66,26.7,94,22.2,4333.0,0.5,3,41,0,13.4,22.2,0.396,5.7,99.57,3,1,0.895
18,1,4,0,1,13.92,33.8,121,8.1,7921.0,0.8,1,21,0,19.5,16.9,0.159,0.2,45.65,1,0,0.381
8,2,12,0,1,19.48,28.4,48,34.7,7705.0,0.68,2,32,0,10.4,18.9,0.447,4.42,77.81,2,0,0.597
8,2,4,0,1,6.74,31.6,96,12.9,9560.0,0.58,2,33,0,12.1,19.7,0.387,13.01,56.37,1,0,0.346
3,3,12,0,0,0.0,24.6,133,19.7,10000.0,0.8,0,5,0,9.5,17.1,0.446,0.2,28.82,0,0,0.188
11,6,12,1,0,31.69,26.8,92,21.0,5610.0,0.9,0,9,0,14.9,24.5,0.39,0.62,60.77,2,0,0.502
4,2,10,0,0,15.66,31.1,61,20.4,8528.0,0.42,0,4,0,10.9,19.3,0.435,5.22,55.35,1,0,0.431
11,6,12,1,0,32.38,25.7,66,15.3,6159.0,0.44,0,7,0,15.5,27.1,0.426,4.47,39.14,0,0,0.327
0,2,8,0,0,21.16,32.8,106,31.8,7149.0,0.7,1,18,0,9.9,22.5,0.56,1.07,55.8,1,0,0.536
7,6,4,1,1,0.0,27.6,92,20.3,10000.0,0.65,1,14,0,16.2,22.8,0.29,2.84,22.76,0,0,0.232
21,3,7,0,0,30.14,32.9,62,10.7,6144.0,0.4,0,8,0,22.2,23.3,0.045,1.42,25.89,0,0,0.19
19,2,8,0,1,43.29,31.3,94,40.1,5103.0,0.6,3,44,0,8.7,22.2,0.609,4.58,88.95,3,1,0.71
8,4,2,0,1,2.37,30.2,72,3.0,10000.0,0.72,3,43,0,18.1,19.6,0.075,0.66,38.21,0,0,0.298
18,1,9,0,1,61.39,31.1,54,15.1,2180.0,0.9,2,31,0,4.6,23.9,0.807,6.56,95.32,3,1,0.718
17,4,12,0,1,38.66,25.3,86,15.0,5406.0,0.42,2,28,0,3.5,19.9,0.821,7.66,90.85,3,1,0.798
7,2,4,0,1,6.78,37.8,106,9.1,10000.0,0.5,2,25,0,17.9,21.0,0.151,10.45,48.06,1,0,0.445
10,1,10,0,1,81.65,28.7,71,19.4,50.0,0.4,3,37,0,0.0,23.9,1.0,0.36,97.7,3,1,0.867
21,5,11,1,0,30.26,28.1,68,33.8,5732.0,0.58,0,0,0,25.5,27.8,0.082,3.16,55.74,1,0,0.405
18,0,12,0,1,27.91,27.0,123,13.7,6502.0,0.8,1,19,0,15.7,17.1,0.082,7.69,72.45,2,0,0.542
18,1,12,0,1,69.26,26.8,78,21.1,1882.0,0.8,3,37,0,0.0,19.7,1.0,6.77,100.0,3,1,0.93
14,3,8,0,1,8.11,32.0,73,11.7,10000.0,0.6,1,21,0,20.7,22.4,0.077,4.13,35.38,0,0,0.305
17,6,12,1,1,39.13,30.2,52,8.6,6285.0,0.4,2,30,0,5.5,24.3,0.776,2.95,87.56,3,1,0.763
13,1,10,0,1,71.84,28.0,120,19.8,50.0,0.85,3,38,0,0.0,25.7,1.0,7.68,97.76,3,1,0.869
18,4,3,0,1,0.0,30.1,79,0.9,9571.0,0.65,2,27,0,24.1,25.4,0.05,2.37,28.17,0,0,0.246
18,3,7,0,1,40.83,32.1,70,20.5,4162.0,0.72,3,43,0,7.6,20.6,0.631,0.7,87.84,3,1,0.673
1,4,10,0,0,95.17,29.4,55,25.7,50.0,0.5,3,41,0,0.0,23.3,1.0,1.51,97.51,3,1,0.805
16,4,4,0,0,23.47,37.0,100,12.0,7128.0,0.58,0,5,0,25.8,16.2,0.595,4.53,38.22,0,0,0.416
16,0,9,0,0,43.42,34.3,52,12.6,3395.0,0.65,1,17,0,5.1,21.6,0.764,6.71,61.89,2,1,0.518
3,2,9,0,0,31.11,30.7,66,6.2,6785.0,0.6,0,3,0,4.4,20.1,0.78,3.41,48.11,1,0,0.354
11,0,3,0,0,0.0,31.5,91,6.6,10000.0,0.85,0,0,0,23.8,24.1,0.013,10.3,16.8,0,0,0.035
20,2,8,0,1,51.02,33.5,72,12.7,3606.0,0.9,2,27,0,4.1,23.1,0.824,11.75,79.81,2,1,0.74
22,5,10,1,0,60.18,31.1,69,13.3,2187.0,0.58,1,20,0,14.8,25.8,0.428,0.47,96.72,3,1,0.79
18,4,7,0,1,34.26,31.8,56,10.9,6204.0,0.55,2,24,0,9.8,25.8,0.619,2.03,60.04,2,0,0.477
6,1,1,0,0,0.0,25.8,71,14.3,9776.0,0.68,1,19,0,21.5,24.0,0.102,5.92,17.92,0,0,0.064
10,2,1,0,1,0.0,27.4,121,10.9,9984.0,0.48,2,26,0,12.3,19.3,0.363,1.39,32.88,0,0,0.281
7,0,6,0,1,20.81,32.8,80,6.6,7375.0,0.82,3,38,0,7.9,27.3,0.71,3.59,86.88,3,0,0.776
16,3,12,0,0,22.72,28.0,82,7.4,7092.0,0.42,0,5,0,11.5,21.1,0.456,13.01,42.45,1,0,0.4
18,0,4,0,1,0.0,30.6,96,2.3,9814.0,0.44,2,32,0,19.1,22.9,0.168,2.69,37.43,0,0,0.312
20,4,9,0,1,48.23,29.5,110,11.5,3929.0,0.42,3,37,0,0.0,20.7,1.0,4.31,87.63,3,1,0.818
20,6,4,1,1,14.05,33.9,111,8.8,8622.0,0.44,2,25,0,15.2,21.4,0.287,10.12,42.92,1,0,0.43
4,4,5,0,0,0.0,42.2,124,22.5,10000.0,0.42,0,0,0,25.0,25.5,0.021,3.31,32.06,0,0,0.257
6,0,11,0,0,57.46,31.6,106,17.9,2723.0,0.65,1,12,0,11.2,24.6,0.546,0.94,92.67,3,1,0.771
21,0,10,0,0,45.67,27.6,109,35.5,5178.0,0.68,0,4,0,20.1,12.4,0.614,4.08,75.84,2,1,0.603
19,3,2,0,1,1.3,27.7,83,12.1,10000.0,0.72,2,29,0,9.3,19.9,0.532,10.23,38.43,0,0,0.35
12,5,6,1,1,52.51,38.0,20,12.4,4166.0,0.72,2,28,0,0.0,19.9,1.0,8.61,85.61,3,1,0.664
12,2,1,0,1,1.57,25.3,109,12.4,9264.0,0.78,1,13,0,18.2,22.0,0.174,0.2,25.64,0,0,0.191
14,4,7,0,1,34.92,33.7,95,8.0,5780.0,0.85,1,14,0,10.6,23.5,0.549,5.83,62.67,2,0,0.5
15,2,9,0,0,51.06,29.4,36,15.1,3281.0,0.72,1,19,0,13.1,25.1,0.481,2.75,63.14,2,1,0.454
8,6,2,1,1,0.0,30.2,88,24.4,9860.0,0.9,1,19,0,17.7,18.6,0.049,0.8,30.06,0,0,0.336
11,4,5,0,0,30.98,35.6,135,18.3,6167.0,0.55,0,9,0,21.3,26.2,0.186,1.4,40.56,1,0,0.401
16,4,6,0,0,56.46,32.8,81,15.1,2684.0,0.85,1,15,0,6.5,24.4,0.735,11.04,70.09,2,1,0.601
7,0,12,0,1,28.66,28.3,100,8.1,6609.0,0.48,2,24,0,14.3,26.7,0.466,2.63,69.56,2,0,0.572
23,5,12,1,0,0.62,25.8,66,31.4,9629.0,0.8,0,2,0,25.3,22.4,0.129,9.32,27.25,0,0,0.239
8,6,1,1,1,8.12,25.7,81,24.7,9357.0,0.44,0,4,0,19.8,26.6,0.253,1.74,19.62,0,0,0.129
14,6,10,1,1,111.29,27.7,63,30.5,50.0,0.75,3,36,0,0.0,23.6,1.0,4.96,100.0,3,1,0.868
14,0,6,0,1,11.8,37.9,53,14.8,8819.0,0.65,1,15,0,21.4,31.6,0.323,5.95,47.11,1,0,0.466
12,5,6,1,1,56.54,35.0,73,26.3,2510.0,0.85,1,15,0,5.1,20.5,0.751,2.44,72.5,2,1,0.621
8,1,10,0,1,46.04,31.7,113,21.3,3761.0,0.9,2,29,0,0.0,27.2,1.0,1.27,99.93,3,1,0.877
14,0,12,0,1,28.42,20.7,114,7.6,7686.0,0.85,2,27,0,11.7,21.9,0.464,9.18,85.46,3,0,0.712
4,1,12,0,0,45.25,21.1,131,20.6,4650.0,0.5,2,32,0,0.0,25.2,1.0,1.92,87.15,3,1,0.727
10,5,8,1,1,55.27,33.1,72,11.7,3054.0,0.78,1,21,0,7.3,24.1,0.696,1.77,65.36,2,1,0.524
8,4,6,0,1,64.67,37.3,89,14.8,3240.0,0.4,2,31,0,11.3,17.9,0.369,3.09,68.39,2,1,0.643
6,3,10,0,0,105.74,27.5,131,28.6,50.0,0.48,3,43,0,0.0,22.7,1.0,0.93,97.81,3,1,0.767
21,5,4,1,0,24.64,35.1,139,7.9,7612.0,0.65,0,8,0,18.9,16.5,0.15,9.7,35.98,0,0,0.27
17,2,8,0,1,13.7,32.2,87,4.5,7915.0,0.8,2,25,0,12.5,30.7,0.592,0.36,57.74,1,0,0.483
